ID_Cleaned,Bike_lane ,Bike_lane_protection,Parking_on_street ,Road_speed_limit,#_lanes_on_road,Road _surface,Width_of_road,id,bicycle,bicycle_fo,bicycle__1,cyclestree,cycleway,cycleway_b,cycleway_l,cycleway_r,cycleway_w,lanes,maxspeed,oneway,oneway_bic,parking_bo,parking_le,parking_ri,segregated,separation,shoulder,surface,tram,width
827598481,,,,,,asphalt,,way/827598481,,,,,,,,,,,,,,,,,,,,asphalt,,
827750662,no,,,50,1,paved,,way/827750662,,,,,,no,,,,1,50,yes,,,,,,,,paved,,
827750881,no,,,60,,asphalt,,way/827750881,,,,,,no,,,,,60,,,,,,,,,asphalt,,
827750882,no,,,60,,asphalt,,way/827750882,,,,,,no,,,,,60,,,,,,,,,asphalt,,
827799170,,,,60,3,paved,,way/827799170,,,,,,,,,,3,60,yes,,,,,,,,paved,,
828013590,,,,60,,,,way/828013590,,,,,,,,,,,60,,,,,,,,,,,
828362675,shared_lane,,,,3,asphalt,,way/828362675,,,,,,,,shared_lane,,3,,,,,,,,,,asphalt,,
828362676,no,,,,,asphalt,,way/828362676,,,,,,no,,,,,,,,,,,,,,asphalt,,
828619952,no,,,,,asphalt,,way/828619952,no,,,,,,,,,,,,,,,,,,,asphalt,,
828619953,,,,,,asphalt,,way/828619953,,,,,,,,,,,,,,,,,,,,asphalt,,
828619954,,,,,,asphalt,,way/828619954,,,,,,,,,,,,,,,,,,,,asphalt,,
828619955,,,,,,asphalt,,way/828619955,,,,,,,,,,,,,,,,,,,,asphalt,,
828619956,,,,,,asphalt,,way/828619956,,,,,,,,,,,,,,,,,,,,asphalt,,
828619957,,,,,,asphalt,,way/828619957,,,,,,,,,,,,,,,,,,,,asphalt,,
828619958,,,,,,asphalt,,way/828619958,,,,,,,,,,,,,,,,,,,,asphalt,,
828619959,,,,,,asphalt,,way/828619959,,,,,,,,,,,,,,,,,,,,asphalt,,
828619960,,,,,,asphalt,,way/828619960,,,,,,,,,,,,,,,,,,,,asphalt,,
828619961,,,,,,asphalt,,way/828619961,,,,,,,,,,,,,,,,,,,,asphalt,,
828619962,,,,,,asphalt,,way/828619962,,,,,,,,,,,,,,,,,,,,asphalt,,
828619963,,,,,,asphalt,,way/828619963,,,,,,,,,,,,,,,,,,,,asphalt,,
828619964,,,,,,asphalt,,way/828619964,,,,,,,,,,,,,,,,,,,,asphalt,,
828619965,,,,,,asphalt,,way/828619965,,,,,,,,,,,,,,,,,,,,asphalt,,
828619966,,,,,,asphalt,,way/828619966,,,,,,,,,,,,,,,,,,,,asphalt,,
828619967,,,,,,asphalt,,way/828619967,,,,,,,,,,,,,,,,,,,,asphalt,,
828619968,no,,,,,asphalt,,way/828619968,no,,,,,,,,,,,,,,,,,,,asphalt,,
828621073,,,,,,asphalt,,way/828621073,,,,,,,,,,,,,,,,,,,,asphalt,,
828621074,,,,,,asphalt,,way/828621074,,,,,,,,,,,,,,,,,,,,asphalt,,
828621075,,,,,,asphalt,,way/828621075,,,,,,,,,,,,,,,,,,,,asphalt,,
828621076,,,,,,asphalt,,way/828621076,,,,,,,,,,,,,,,,,,,,asphalt,,
828621077,,,,,,asphalt,,way/828621077,,,,,,,,,,,,,,,,,,,,asphalt,,
828621078,,,,,,asphalt,,way/828621078,,,,,,,,,,,,,,,,,,,,asphalt,,
828621079,,,,,,asphalt,,way/828621079,,,,,,,,,,,,,,,,,,,,asphalt,,
828621080,,,,,,asphalt,,way/828621080,,,,,,,,,,,,,,,,,,,,asphalt,,
828621081,,,,,,asphalt,,way/828621081,,,,,,,,,,,,,,,,,,,,asphalt,,
828621082,,,,,,asphalt,,way/828621082,,,,,,,,,,,,,,,,,,,,asphalt,,
828621083,,,,,,asphalt,,way/828621083,,,,,,,,,,,,,,,,,,,,asphalt,,
828621084,,,,,,asphalt,,way/828621084,,,,,,,,,,,,,,,,,,,,asphalt,,
828621244,no,,,,,asphalt,,way/828621244,no,,,,,,,,,,,,,,,,,,,asphalt,,
828621531,no,,,,,asphalt,,way/828621531,no,,,,,,,,,,,,,,,,,,,asphalt,,
828621532,no,,,,,asphalt,,way/828621532,no,,,,,,,,,,,,,,,,,,,asphalt,,
828665097,no,,,,,,,way/828665097,no,,,,,,,,,,,,,,,,,,,,,
828674383,yes,,,,,concrete,,way/828674383,yes,,,,,,,,,,,,,,,,,,,concrete,,
828674384,,,,,,,,way/828674384,,,,,,,,,,,,,,,,,,,,,,
828674386,,,,,,,,way/828674386,,,,,,,,,,,,,,,,,,,,,,
829074549,,,,,,ground,,way/829074549,,,,,,,,,,,,,,,,,,,,ground,,
829074550,,,,,,ground,,way/829074550,,,,,,,,,,,,,,,,,,,,ground,,
829074552,,,,,,,,way/829074552,,,,,,,,,,,,,,,,,,,,,,
829074555,,,,,,,,way/829074555,,,,,,,,,,,,yes,,,,,,,,,,
829074556,,,,,,,,way/829074556,,,,,,,,,,,,,,,,,,,,,,
829074557,,,,,,,,way/829074557,,,,,,,,,,,,,,,,,,,,,,
829074560,,,,,,,,way/829074560,,,,,,,,,,,,,,,,,,,,,,
829074563,,,,,,asphalt,,way/829074563,,,,,,,,,,,,,,,,,,,,asphalt,,
829074564,designated,no,,,,concrete,,way/829074564,designated,,,,,,,,,,,,,,,,no,,,concrete,,
829074565,,,,,,asphalt,,way/829074565,,,,,,,,,,,,,,,,,,,,asphalt,,
829074574,,,,,,,,way/829074574,,,,,,,,,,,,,,,,,,,,,,
829074575,,,,,,,,way/829074575,,,,,,,,,,,,,,,,,,,,,,
829074589,,,,,,,,way/829074589,,,,,,,,,,,,,,,,,,,,,,
829081085,,,,,,,,way/829081085,,,,,,,,,,,,,,,,,,,,,,
829081086,,,,,,concrete,,way/829081086,,,,,,,,,,,,,,,,,,,,concrete,,
829081087,,,,,,,,way/829081087,,,,,,,,,,,,,,,,,,,,,,
829081088,,,,,,concrete,,way/829081088,,,,,,,,,,,,,,,,,,,,concrete,,
829081089,,,,,,concrete,,way/829081089,,,,,,,,,,,,,,,,,,,,concrete,,
829081091,,,,,,,,way/829081091,,,,,,,,,,,,,,,,,,,,,,
829081093,,,,,,compacted,,way/829081093,,,,,,,,,,,,,,,,,,,,compacted,,
829081094,,,,,,,,way/829081094,,,,,,,,,,,,,,,,,,,,,,
829081097,designated,no,,,,,4.5,way/829081097,designated,,,,,,,,,,,,,,,,no,,,,,4.5
829081098,,,,,,,,way/829081098,,,,,,,,,,,,,,,,,,,,,,
829081099,designated,no,,,,,3.2,way/829081099,designated,,,,,,,,,,,,,,,,no,,,,,3.2
829081100,designated,no,,,,,5.2,way/829081100,designated,,,,,,,,,,,,,,,,no,,,,,5.2
829081101,designated,no,,,,concrete,4.8,way/829081101,designated,,,,,,,,,,,,,,,,no,,,concrete,,4.8
829081102,designated,no,,,,,2.8,way/829081102,designated,,,,,,,,,,,,,,,,no,,,,,2.8
829081103,designated,no,,,,concrete,4.6,way/829081103,designated,,,,,,,,,,,,,,,,no,,,concrete,,4.6
829081104,designated,no,,,,concrete,5.1,way/829081104,designated,,,,,,,,,,,,,,,,no,,,concrete,,5.1
829081106,,,,,,,,way/829081106,,,,,,,,,,,,yes,,,,,,,,,,
829081107,designated,no,,,,concrete,,way/829081107,designated,,,,,,,,,,,,,,,,no,,,concrete,,
829081108,designated,no,,,,concrete,,way/829081108,designated,,,,,,,,,,,,,,,,no,,,concrete,,
829081109,,,,,,asphalt,,way/829081109,,,,,,,,,,,,,,,,,,,,asphalt,,
829081110,designated,no,,,,concrete,1.6,way/829081110,designated,,,,,,,,,,,,,,,,no,,,concrete,,1.6
829081111,designated,no,,,,concrete,1.6,way/829081111,designated,,,,,,,,,,,,,,,,no,,,concrete,,1.6
829081112,,,,,,,,way/829081112,,,,,,,,,,,,,,,,,,,,,,
829081113,,,,,,,,way/829081113,,,,,,,,,,,,,,,,,,,,,,
829081114,,,,,,,,way/829081114,,,,,,,,,,,,,,,,,,,,,,
829081115,,,,,,,,way/829081115,,,,,,,,,,,,,,,,,,,,,,
829081116,,,,,,,,way/829081116,,,,,,,,,,,,,,,,,,,,,,
829081119,yes,,,,,,,way/829081119,yes,,,,,,,,,,,,,,,,,,,,,
829121422,,,,,,asphalt,,way/829121422,,,,,,,,,,,,,,,,,,,,asphalt,,
829121423,,,,,,asphalt,,way/829121423,,,,,,,,,,,,,,,,,,,,asphalt,,
829121424,,,,,,asphalt,,way/829121424,,,,,,,,,,,,,,,,,,,,asphalt,,
829121425,,,,,,asphalt,,way/829121425,,,,,,,,,,,,,,,,,,,,asphalt,,
829121426,,,,,,asphalt,,way/829121426,,,,,,,,,,,,,,,,,,,,asphalt,,
829121427,,,,,,asphalt,,way/829121427,,,,,,,,,,,,,,,,,,,,asphalt,,
829121428,,,,,,asphalt,,way/829121428,,,,,,,,,,,,,,,,,,,,asphalt,,
829121429,,,,,,asphalt,,way/829121429,,,,,,,,,,,,,,,,,,,,asphalt,,
829121430,,,,,,asphalt,,way/829121430,,,,,,,,,,,,,,,,,,,,asphalt,,
829121431,,,,,,asphalt,,way/829121431,,,,,,,,,,,,,,,,,,,,asphalt,,
829121432,,,,,,asphalt,,way/829121432,,,,,,,,,,,,,,,,,,,,asphalt,,
829121433,,,,,,asphalt,,way/829121433,,,,,,,,,,,,,,,,,,,,asphalt,,
829121434,,,,,,,,way/829121434,,,,,,,,,,,,,,,,,,,,,,
829121435,,,,,,,,way/829121435,,,,,,,,,,,,,,,,,,,,,,
829121436,,,,,,,,way/829121436,,,,,,,,,,,,,,,,,,,,,,
829121437,,,,,,asphalt,,way/829121437,,,,,,,,,,,,,,,,,,,,asphalt,,
829121438,,,,,,asphalt,,way/829121438,,,,,,,,,,,,,,,,,,,,asphalt,,
829121439,,,,,,asphalt,,way/829121439,,,,,,,,,,,,,,,,,,,,asphalt,,
829121902,,,,,,asphalt,,way/829121902,,,,,,,,,,,,,,,,,,,,asphalt,,
829121903,,,,,,asphalt,,way/829121903,,,,,,,,,,,,,,,,,,,,asphalt,,
829121904,,,,,,asphalt,,way/829121904,,,,,,,,,,,,,,,,,,,,asphalt,,
829207630,,,,,,asphalt,,way/829207630,,,,,,,,,,,,,,,,,,,,asphalt,,
829207631,,,,,,asphalt,,way/829207631,,,,,,,,,,,,,,,,,,,,asphalt,,
829207632,yes,,,,,asphalt,,way/829207632,yes,,,,,,,,,,,,,,,,,,,asphalt,,
829207633,,,,,,asphalt,,way/829207633,,,,,,,,,,,,,,,,,,,,asphalt,,
829207634,,,,,,asphalt,,way/829207634,,,,,,,,,,,,,,,,,,,,asphalt,,
829207635,,,,,,asphalt,,way/829207635,,,,,,,,,,,,,,,,,,,,asphalt,,
829207636,,,,,,asphalt,,way/829207636,,,,,,,,,,,,,,,,,,,,asphalt,,
829207637,,,,,,asphalt,,way/829207637,,,,,,,,,,,,,,,,,,,,asphalt,,
829207638,,,,,,asphalt,,way/829207638,,,,,,,,,,,,,,,,,,,,asphalt,,
829207639,,,,,,asphalt,,way/829207639,,,,,,,,,,,,,,,,,,,,asphalt,,
829215590,,,,,,asphalt,,way/829215590,,,,,,,,,,,,,,,,,,,,asphalt,,
829215591,,,,,,asphalt,,way/829215591,,,,,,,,,,,,,,,,,,,,asphalt,,
829215592,,,,,,asphalt,,way/829215592,,,,,,,,,,,,,,,,,,,,asphalt,,
829215593,,,,,,asphalt,,way/829215593,,,,,,,,,,,,,,,,,,,,asphalt,,
829215594,,,,,,asphalt,,way/829215594,,,,,,,,,,,,,,,,,,,,asphalt,,
829215595,,,,,,asphalt,,way/829215595,,,,,,,,,,,,,,,,,,,,asphalt,,
829215596,,,,,,asphalt,,way/829215596,,,,,,,,,,,,,,,,,,,,asphalt,,
829215597,,,,,,asphalt,,way/829215597,,,,,,,,,,,,,,,,,,,,asphalt,,
829215598,no,,,,,asphalt,,way/829215598,no,,,,,,,,,,,,,,,,,,,asphalt,,
829217292,,,,,,asphalt,,way/829217292,,,,,,,,,,,,,,,,,,,,asphalt,,
829217293,,,,,,asphalt,,way/829217293,,,,,,,,,,,,,,,,,,,,asphalt,,
829217294,,,,,,asphalt,,way/829217294,,,,,,,,,,,,,,,,,,,,asphalt,,
829217295,,,,,,asphalt,,way/829217295,,,,,,,,,,,,,,,,,,,,asphalt,,
829217296,,,,,,asphalt,,way/829217296,,,,,,,,,,,,,,,,,,,,asphalt,,
829217297,,,,,,asphalt,,way/829217297,,,,,,,,,,,,,,,,,,,,asphalt,,
829217298,,,,,,asphalt,,way/829217298,,,,,,,,,,,,,,,,,,,,asphalt,,
829217299,,,,,,asphalt,,way/829217299,,,,,,,,,,,,,,,,,,,,asphalt,,
829217300,,,,,,asphalt,,way/829217300,,,,,,,,,,,,,,,,,,,,asphalt,,
829217301,,,,,,asphalt,,way/829217301,,,,,,,,,,,,,,,,,,,,asphalt,,
829217302,,,,,,asphalt,,way/829217302,,,,,,,,,,,,,,,,,,,,asphalt,,
829218094,,,,,,asphalt,,way/829218094,,,,,,,,,,,,,,,,,,,,asphalt,,
829218095,,,,,,asphalt,,way/829218095,,,,,,,,,,,,,,,,,,,,asphalt,,
829471654,,,,,,,,way/829471654,,,,,,,,,,,,,,,,,,,,,,
829471655,,,,,,,,way/829471655,,,,,,,,,,,,,,,,,,,,,,
829471656,,,,,,asphalt,,way/829471656,,,,,,,,,,,,,,,,,,,,asphalt,,
829471657,,,,,,asphalt,,way/829471657,,,,,,,,,,,,,,,,,,,,asphalt,,
829471658,,,,,,asphalt,,way/829471658,,,,,,,,,,,,,,,,,,,,asphalt,,
829471659,,,,,,asphalt,,way/829471659,,,,,,,,,,,,,,,,,,,,asphalt,,
829471660,,,,,,asphalt,,way/829471660,,,,,,,,,,,,,,,,,,,,asphalt,,
829471661,yes,,,,,concrete,3,way/829471661,yes,,,,,,,,,,,,,,,,,,,concrete,,3
829471662,,,,,,asphalt,,way/829471662,,,,,,,,,,,,,,,,,,,,asphalt,,
829471663,,,,,,,,way/829471663,,,,,,,,,,,,,,,,,,,,,,
829472354,,,,,,,,way/829472354,,,,,,,,,,,,,,,,,,,,,,
829473289,,,,,,concrete,,way/829473289,,,,,,,,,,,,,,,,,,,,concrete,,
829473290,,,,,,concrete,,way/829473290,,,,,,,,,,,,,,,,,,,,concrete,,
829473291,,,,,,asphalt,,way/829473291,,,,,,,,,,,,,,,,,,,,asphalt,,
829473292,,,,,,concrete,,way/829473292,,,,,,,,,,,,,,,,,,,,concrete,,
829473293,,,,,,concrete,,way/829473293,,,,,,,,,,,,,,,,,,,,concrete,,
829473512,,,,,,concrete,,way/829473512,,,,,,,,,,,,,,,,,,,,concrete,,
829473513,,,,,,concrete,,way/829473513,,,,,,,,,,,,,,,,,,,,concrete,,
829473514,,,,,,concrete,,way/829473514,,,,,,,,,,,,,,,,,,,,concrete,,
829473515,,,,,,concrete,,way/829473515,,,,,,,,,,,,,,,,,,,,concrete,,
829474097,,,,,,concrete,,way/829474097,,,,,,,,,,,,,,,,,,,,concrete,,
829895911,,,,,,sett,,way/829895911,,,,,,,,,,,,,,,,,,,,sett,,
829895912,,,,,,sett,,way/829895912,,,,,,,,,,,,,,,,,,,,sett,,
829906272,,,,,,paving_stones,,way/829906272,,,,,,,,,,,,,,,,,,,,paving_stones,,
829907228,,,,,,paving_stones,,way/829907228,,,,,,,,,,,,,,,,,,,,paving_stones,,
829907238,,,,,,asphalt,,way/829907238,,,,,,,,,,,,,,,,,,,,asphalt,,
829940176,,,,,,,,way/829940176,,,,,,,,,,,,yes,,,,,,,,,,
829940177,,,,,,,,way/829940177,,,,,,,,,,,,yes,,,,,,,,,,
829947140,,,,,,asphalt,,way/829947140,,,,,,,,,,,,,,,,,,,,asphalt,,
829947141,,,,,,,,way/829947141,,,,,,,,,,,,,,,,,,,,,,
829947144,,,,,,,,way/829947144,,,,,,,,,,,,,,,,,,,,,,
829947145,,,,,,,,way/829947145,,,,,,,,,,,,,,,,,,,,,,
829947146,,,,,,,,way/829947146,,,,,,,,,,,,,,,,,,,,,,
830581094,,,,,,asphalt,,way/830581094,,,,,,,,,,,,,,,,,,,,asphalt,,
830601455,,,,,,,,way/830601455,,,,,,,,,,,,,,,,,,,,,,
830606772,yes,no,,60,4,asphalt,,way/830606772,yes,,,,,,,,,4,60,no,,,,,,,no,asphalt,,
830655084,,,,,,sett,,way/830655084,,,,,,,,,,,,,,,,,,,,sett,,
830655090,,,,,,sett,,way/830655090,,,,,,,,,,,,,,,,,,,,sett,,
830745233,,,,,,,,way/830745233,,,,,,,,,,,,,,,,,,,,,,
830745234,,,,,,,,way/830745234,,,,,,,,,,,,,,,,,,,,,,
830745235,,,,,,,,way/830745235,,,,,,,,,,,,,,,,,,,,,,
830745236,,,,,,,,way/830745236,,,,,,,,,,,,,,,,,,,,,,
830995697,,,,,,sett,2.8,way/830995697,,,,,,,,,,,,,,,,,,,,sett,,2.8
830995730,,,,,,,,way/830995730,,,,,,,,,,,,,,,,,,,,,,
830995743,,,,,,,,way/830995743,,,,,,,,,,,,,,,,,,,,,,
830995745,,,,,,sett,2.4,way/830995745,,,,,,,,,,,,,,,,,,,,sett,,2.4
830995795,,,,,,,,way/830995795,,,,,,,,,,,,,,,,,,,,,,
830995796,,,,,,,,way/830995796,,,,,,,,,,,,,,,,,,,,,,
830995808,,,,,,,,way/830995808,,,,,,,,,,,,,,,,,,,,,,
830995809,,,,,,,,way/830995809,,,,,,,,,,,,,,,,,,,,,,
830995810,,,,,,,,way/830995810,,,,,,,,,,,,,,,,,,,,,,
830995811,,,,,,,,way/830995811,,,,,,,,,,,,,,,,,,,,,,
830995812,,,,,,,,way/830995812,,,,,,,,,,,,,,,,,,,,,,
830995820,,,,,,,,way/830995820,,,,,,,,,,,,,,,,,,,,,,
830995838,,,,,,,,way/830995838,,,,,,,,,,,,,,,,,,,,,,
831017475,no,,,,,asphalt,,way/831017475,,,,,,no,,,,,,,,,,,,,,asphalt,,
831017476,,,,,,asphalt,,way/831017476,,,,,,,,,,,,,,,,,,,,asphalt,,
831017477,no,,,40,2,asphalt,,way/831017477,,,,,,,,no,,2,40,yes,,,,,,,,asphalt,,
831017478,,,,,,asphalt,,way/831017478,,,,,,,,,,,,,,,,,,,,asphalt,,
831017479,no,,,40,2,asphalt,,way/831017479,,,,,,,,no,,2,40,yes,,,,,,,,asphalt,,
831017494,,,,,,asphalt,,way/831017494,,,,,,,,,,,,,,,,,,,,asphalt,,
831017495,,,,,,concrete,,way/831017495,,,,,,,,,,,,,,,,,,,,concrete,,
831017496,,,,,,concrete,,way/831017496,,,,,,,,,,,,,,,,,,,,concrete,,
831017497,,,,,,asphalt,,way/831017497,,,,,,,,,,,,,,,,,,,,asphalt,,
831017498,,,,,,paving_stones,,way/831017498,,,,,,,,,,,,,,,,,,,,paving_stones,,
831098097,designated,,,,,concrete,,way/831098097,designated,,,,,,,,,,,,,,,,,,,concrete,,
831098098,designated,,,,,concrete,,way/831098098,designated,,,,,,,,,,,,,,,,,,,concrete,,
831200760,,,,,,,,way/831200760,,,,,,,,,,,,,,,,,,,,,,
831200761,,,,,,,,way/831200761,,,,,,,,,,,,,,,,,,,,,,
831204326,designated,,,,,,2.3,way/831204326,designated,,,,,,,,,,,yes,,,,,,,,,,2.3
831204327,designated,,,,,,2.3,way/831204327,designated,,,,,,,,,,,yes,,,,,,,,,,2.3
831550825,,,,,,paved,,way/831550825,,,,,,,,,,,,,,,,,,,,paved,,
831551231,,,,,,,,way/831551231,,,,,,,,,,,,,,,,,,,,,,
831551232,,,,,,,,way/831551232,,,,,,,,,,,,,,,,,,,,,,
831551233,,,,,,,,way/831551233,,,,,,,,,,,,,,,,,,,,,,
831607894,,,,,,,,way/831607894,,,,,,,,,,,,,,,,,,,,,,
831607899,,,,,,,,way/831607899,,,,,,,,,,,,,,,,,,,,,,
831607902,no,,,40,,asphalt,,way/831607902,,,,,,no,,,,,40,yes,,,,,,,,asphalt,,
831607903,no,,,,,asphalt,,way/831607903,,,,,,no,,,,,,,,,,,,,,asphalt,,
831607904,no,,,,,asphalt,,way/831607904,,,,,,no,,,,,,,,,,,,,,asphalt,,
831607905,no,,,,,asphalt,,way/831607905,,,,,,no,,,,,,,,,,,,,,asphalt,,
831607906,no,,,40,,asphalt,,way/831607906,,,,,,no,,,,,40,yes,,,,,,,,asphalt,,
831607907,no,,,,,asphalt,,way/831607907,,,,,,no,,,,,,,,,,,,,,asphalt,,
831607908,no,,,,,asphalt,,way/831607908,,,,,,no,,,,,,,,,,,,,,asphalt,,
831607909,no,,,40,,asphalt,,way/831607909,,,,,,no,,,,,40,yes,,,,,,,,asphalt,,
831658907,yes,,,,,concrete,,way/831658907,yes,,,,,,,,,,,,,,,,,,,concrete,,
831691484,designated,,,,,concrete,3,way/831691484,designated,,,,,,,,,,,,,,,,,,,concrete,,3
831691485,designated,,,,,concrete,,way/831691485,designated,,,,,,,,,,,,,,,,,,,concrete,,
831691486,designated,,,,,concrete,,way/831691486,designated,,,,,,,,,,,,,,,,,,,concrete,,
831756044,,,,,,,,way/831756044,,,,,,,,,,,,,,,,,,,,,,
832066756,,,,,,dirt,,way/832066756,,,,,,,,,,,,,,,,,,,,dirt,,
832066757,,,,,,dirt,,way/832066757,,,,,,,,,,,,,,,,,,,,dirt,,
832066758,,,,,,dirt,,way/832066758,,,,,,,,,,,,,,,,,,,,dirt,,
832067386,,,,,,dirt,,way/832067386,,,,,,,,,,,,,,,,,,,,dirt,,
832067404,,,,,,dirt,,way/832067404,,,,,,,,,,,,,,,,,,,,dirt,,
833051099,,,,,,,,way/833051099,,,,,,,,,,,,,,,,,,,,,,
833051100,,,,,,,,way/833051100,,,,,,,,,,,,,,,,,,,,,,
833051102,,,,,,,,way/833051102,,,,,,,,,,,,,,,,,,,,,,
833051679,,,,,,,,way/833051679,,,,,,,,,,,,,,,,,,,,,,
833052696,no,,,,,unpaved,,way/833052696,no,,,,,,,,,,,,,,,,,,,unpaved,,
833052697,yes,,,,,concrete,,way/833052697,yes,,,,,,,,,,,,,,,,,,,concrete,,
833052698,yes,,,,,unpaved,,way/833052698,yes,,,,,,,,,,,,,,,,,,,unpaved,,
833052699,yes,,,,,gravel,,way/833052699,yes,,,,,,,,,,,,,,,,,,,gravel,,
833052700,yes,,,,,concrete,,way/833052700,yes,,,,,,,,,,,,,,,,,,,concrete,,
833052701,yes,,,,,gravel,,way/833052701,yes,,,,,,,,,,,,,,,,,,,gravel,,
833052702,yes,,,,,concrete,,way/833052702,yes,,,,,,,,,,,,,,,,,,,concrete,,
833052703,,,,,,concrete,,way/833052703,,,,,,,,,,,,,,,,,,,,concrete,,
833052704,,,,,,unpaved,,way/833052704,,,,,,,,,,,,,,,,,,,,unpaved,,
833355128,,,,,,paving_stones,,way/833355128,,,,,,,,,,,,,,,,,,,,paving_stones,,
833355129,,,,,,asphalt,,way/833355129,,,,,,,,,,,,,,,,,,,,asphalt,,
833370411,no,,,,1,asphalt,,way/833370411,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
833370412,no,,,,1,asphalt,,way/833370412,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
833724937,,,,,,,,way/833724937,,,,,,,,,,,,,,,,,,,,,,
833724938,designated,,,,,,,way/833724938,designated,,,,,,,,,,,,,,,,,,,,,
833724939,,,,,,dirt,,way/833724939,,,,,,,,,,,,,,,,,,,,dirt,,
833728353,,,,,,concrete:plates,,way/833728353,,,,,,,,,,,,,,,,,,,,concrete:plates,,
833728354,,,,,,concrete:plates,,way/833728354,,,,,,,,,,,,,,,,,,,,concrete:plates,,
833728355,,,,,,,,way/833728355,,,,,,,,,,,,,,,,,,,,,,
833728356,,,,,,,,way/833728356,,,,,,,,,,,,,,,,,,,,,,
833728357,,,,,,,,way/833728357,,,,,,,,,,,,,,,,,,,,,,
833728358,,,,,,,,way/833728358,,,,,,,,,,,,,,,,,,,,,,
833728359,,,,,,,,way/833728359,,,,,,,,,,,,,,,,,,,,,,
833729666,,,,,,asphalt,,way/833729666,,,,,,,,,,,,yes,,,,,,,,asphalt,,
833731044,,,,,,paved,,way/833731044,,,,,,,,,,,,,,,,,,,,paved,,
833733600,,,,,,sett,,way/833733600,,,,,,,,,,,,,,,,,,,,sett,,
833733601,,,,,,sett,,way/833733601,,,,,,,,,,,,,,,,,,,,sett,,
833733602,,,,,,sett,,way/833733602,,,,,,,,,,,,,,,,,,,,sett,,
833761098,,,,,,sett,,way/833761098,,,,,,,,,,,,,,,,,,,,sett,,
834093648,,,,,,asphalt,,way/834093648,,,,,,,,,,,,no,,,,,,,,asphalt,,
834093649,,,,,,,,way/834093649,,,,,,,,,,,,yes,,,,,,,,,,
834093650,,,,,,paved,,way/834093650,,,,,,,,,,,,,,,,,,,,paved,,
834097413,,,,,,,,way/834097413,,,,,,,,,,,,no,,,,,,,,,,
834098280,,,,,,paved,,way/834098280,,,,,,,,,,,,,,,,,,,,paved,,
834099433,,,,,,asphalt,,way/834099433,,,,,,,,,,,,,,,,,,,,asphalt,,
834147940,,,,,,,,way/834147940,,,,,,,,,,,,,,,,,,,,,,
834147942,,,,,,asphalt,,way/834147942,,,,,,,,,,,,no,,,,,,,,asphalt,,
834150547,,,,,,asphalt,,way/834150547,,,,,,,,,,,,,,,,,,,,asphalt,,
834170736,,,,,,sett,,way/834170736,,,,,,,,,,,,,,,,,,,,sett,,
834178166,,,,,,,,way/834178166,,,,,,,,,,,,,,,,,,,,,,
834178167,,,,,,asphalt,,way/834178167,,,,,,,,,,,,,,,,,,,,asphalt,,
834178168,,,,,,cobblestone,,way/834178168,,,,,,,,,,,,,,,,,,,,cobblestone,,
834524325,,,,,,asphalt,,way/834524325,,,,,,,,,,,,,,,,,,,,asphalt,,
834524329,,,,,,,,way/834524329,,,,,,,,,,,,,,,,,,,,,,
834524330,,,,,,,,way/834524330,,,,,,,,,,,,,,,,,,,,,,
834524331,,,,,,,,way/834524331,,,,,,,,,,,,,,,,,,,,,,
834524332,,,,,,,,way/834524332,,,,,,,,,,,,,,,,,,,,,,
834524333,,,,,,concrete,,way/834524333,,,,,,,,,,,,,,,,,,,,concrete,,
834524336,,,,,,,,way/834524336,,,,,,,,,,,,,,,,,,,,,,
834655788,,,,,,paved,,way/834655788,,,,,,,,,,,,,,,,,,,,paved,,
834655789,,,,,,asphalt,,way/834655789,,,,,,,,,,,,,,,,,,,,asphalt,,
834655790,,,,,,paved,,way/834655790,,,,,,,,,,,,,,,,,,,,paved,,
834655791,,,,,,asphalt,,way/834655791,,,,,,,,,,,,,,,,,,,,asphalt,,
834655792,yes,,,,,asphalt,,way/834655792,yes,,,,,,,,,,,,,,,,,,,asphalt,,
834655793,,,,,,asphalt,,way/834655793,,,,,,,,,,,,,,,,,,,,asphalt,,
834841300,,,,,,asphalt,,way/834841300,,,,,,,,,,,,,,,,,,,,asphalt,,
834841301,,,,,,asphalt,,way/834841301,,,,,,,,,,,,no,,,,,,,,asphalt,,
834841302,,,,,,asphalt,,way/834841302,,,,,,,,,,,,no,,,,,,,,asphalt,,
834901335,,,,,,asphalt,,way/834901335,,,,,,,,,,,,yes,,,,,,,,asphalt,,
834901337,,,,,,,,way/834901337,,,,,,,,,,,,,,,,,,,,,,
834901338,,,,,,asphalt,,way/834901338,,,,,,,,,,,,,,,,,,,,asphalt,,
834901339,,,,,,,,way/834901339,,,,,,,,,,,,yes,,,,,,,,,,
834901340,,,,,,asphalt,,way/834901340,,,,,,,,,,,,,,,,,,,,asphalt,,
834901341,,,,,,,,way/834901341,,,,,,,,,,,,yes,,,,,,,,,,
834901342,,,,,,,,way/834901342,,,,,,,,,,,,yes,,,,,,,,,,
834901343,,,,,,asphalt,,way/834901343,,,,,,,,,,,,yes,,,,,,,,asphalt,,
834901344,,,,,,asphalt,,way/834901344,,,,,,,,,,,,,,,,,,,,asphalt,,
